ID vente,Date,Magasin,Articles,Quantité vendue,Prix unitaire,Ville
1bd117f9-eafb-4ebf-9f89-582188623232,2025-01-29,Boutique G7,Rice,328.0,45.56,Vancouver
e31224a7-3721-4cf7-b244-2cdc1e7e9835,2023-07-20,Marché H8,Frozen Pizza,156.0,178.28,Halifax
4844432c-9aea-4b11-adfa-c7981063fe53,2024-10-03,Supermarché A1,Cereal,304.0,167.07,Quebec City
c9250d8d-dcb2-4da2-9bc4-ba28340cf192,2024-11-28,Épicerie I9,Cheese,198.0,24.68,Edmonton
df49f9b0-dbcd-4b3a-91a8-aed81b4c53f8,2023-05-01,Magasin F6,Bananas,361.0,90.13,Calgary
a241434a-0bf7-41c3-a72a-1162624c883a,2023-08-27,Magasin F6,Peanut Butter,153.0,133.03,Vancouver
cb2738fa-9352-4e94-9464-e9dfee1ae7ba,2023-07-25,Marché C3,Bananas,251.0,124.41,Montreal
0a40c119-ef86-4c95-96b5-10259beeb958,2025-01-05,Alimentation D4,Orange Juice,298.0,13.87,Edmonton
4284ed1c-76be-45c9-bbb2-edb62006af44,2023-05-27,Centre E5,Bread,123.0,74.17,Halifax
01e7cb1b-5db7-4c6a-8158-6aadd76796b8,2023-12-18,Boutique G7,Frozen Pizza,189.0,149.34,Vancouver
35131bd8-c15a-4838-b301-6d108f68c357,2023-05-28,Boutique G7,Coffee,138.0,63.54,Vancouver
1301100b-7150-46a6-b6fb-a3895fbb3fd7,2024-04-18,Marché H8,Bread,353.0,88.67,Calgary
9cb265e5-5642-4cf1-bdb0-596b2aa7c0ba,2024-10-25,Magasin F6,Tomatoes,279.0,55.69,Ottawa
bb1c59de-bc45-4a81-876e-a3038715a7ad,2024-02-08,Boutique G7,Ice Cream,422.0,38.95,Halifax
64d697b4-bd9e-43db-bbd8-3929cdbf1403,2023-06-11,Supermarché A1,Rice,283.0,74.18,Halifax
295d6f3b-cf7e-4431-9f4a-0cbda90b1e33,2024-10-14,Marché H8,Chicken Breast,218.0,168.98,Winnipeg
6830c918-d707-47b5-b0d9-52713f8c2e5b,2024-05-15,Alimentation D4,Ice Cream,159.0,164.78,Winnipeg
6fe02f8d-5ffb-45d6-b992-aa1af7ad64d2,2024-06-14,Supermarché J0,Orange Juice,190.0,65.54,Ottawa
d1a6e3a7-7646-46a8-8ee9-105c2d548b50,2024-11-28,Alimentation D4,Peanut Butter,278.0,32.18,Ottawa
dff676f8-daf9-43ea-a030-60599baa906b,2024-01-10,Boutique G7,Chicken Breast,148.0,34.68,Toronto
f0dadf1b-b60b-4307-94d3-f0b731f1d38d,2023-03-20,Supermarché J0,Cheese,122.0,52.96,Winnipeg
638e53cb-f309-48c4-92cb-aed4fc7b83b0,2024-06-23,Épicerie I9,Chicken Breast,305.0,126.67,Vancouver
552dc66d-da47-4af2-8d53-cee431fa3eae,2023-07-28,Épicerie B2,Cereal,351.0,144.12,Halifax
501173aa-e496-4952-8176-b2d45c58d7ea,2024-05-06,Supermarché J0,Potatoes,126.0,161.71,Toronto
650a081e-9760-4e3b-9551-5c45f2578977,2024-02-04,Épicerie B2,Ice Cream,184.0,84.52,Ottawa
fe2552cc-082d-41a2-9ec7-47195d0346b8,2024-08-07,Centre E5,Ice Cream,191.0,153.27,Victoria
57d5ed48-1855-47e9-ae6e-d7b899b6d0a8,2024-08-25,Marché H8,Coffee,277.0,35.95,Winnipeg
439c23bc-377f-4849-905d-56d04fe7f840,2024-10-14,Boutique G7,Cereal,144.0,27.36,Calgary
d11b466a-0fdb-466c-bc2b-188c0863757e,2024-06-14,Centre E5,Ice Cream,264.0,155.37,Halifax
05ebf949-2723-495f-933a-f236f2923651,2024-08-07,Supermarché J0,Orange Juice,303.0,125.89,Victoria
5f5ee987-e729-4fbb-8c3f-3526ceb749ba,2023-05-07,Épicerie I9,Eggs,121.0,65.66,Calgary
fa4f4f21-de1a-430b-8bda-412ce56058ef,2023-11-10,Supermarché J0,Tomatoes,266.0,187.23,Vancouver
ad0ebc54-ae73-47d3-bd8a-a813423806ce,2023-02-20,Alimentation D4,Apples,196.0,173.86,Quebec City
620c1df4-8e50-47d8-a959-d976cc6027db,2024-04-27,Magasin F6,Apples,247.0,127.81,Montreal
5b8b403f-1995-4f97-8e56-cf001f0b4ea6,2024-05-27,Épicerie I9,Frozen Pizza,224.0,111.2,Toronto
c0983633-1b2a-4b3f-a2f3-879bfd286ea6,2024-07-03,Centre E5,Bread,359.0,176.44,Vancouver
d42b58da-38c7-40cf-99bc-3e0ef95deb75,2023-10-17,Épicerie I9,Orange Juice,246.0,35.49,Ottawa
67962e00-697d-43c4-8bfe-decde4110b0b,2024-01-07,Supermarché A1,Tea,305.0,117.17,Vancouver
7871c9d5-2f95-42fa-a594-eedde756c454,2023-02-27,Boutique G7,Orange Juice,252.0,185.61,Victoria
97f3274a-9c38-4799-bc3e-3c9b0d862d02,2023-10-19,Épicerie B2,Peanut Butter,245.0,179.79,Winnipeg
07e83b3d-4050-4220-a946-7dde014593a5,2024-11-30,Boutique G7,Yogurt,261.0,41.76,Montreal
754f12e8-9a48-4378-8f61-c0352c1fd7c6,2023-09-05,Marché C3,Eggs,344.0,47.42,Victoria
dc9e7f35-ff08-4fab-9b7b-58506cec6e9c,2023-11-30,Marché H8,Cheese,306.0,14.66,Edmonton
8c1490ef-5f4f-44d5-9a00-50277cdf93f0,2023-08-28,Alimentation D4,Peanut Butter,173.0,58.53,Edmonton
7abcc113-141d-489c-b4db-d691e3a69ac3,2025-01-11,Marché C3,Potatoes,231.0,80.73,Vancouver
e37f7d85-76fd-44d8-b09c-19e9ff87514a,2023-10-18,Supermarché A1,Eggs,354.0,41.98,Toronto
a1f9b16d-8287-455d-b5c1-27fb304683c3,2023-11-14,Magasin F6,Bananas,356.0,49.33,Winnipeg
702d0814-527e-4535-92c2-c9041701574e,2024-10-03,Marché C3,Milk,357.0,134.49,Ottawa
bd464215-c300-4061-9be2-354905b57c05,2023-07-29,Épicerie B2,Rice,309.0,38.4,Halifax
1ee0f019-2746-415c-b433-10be4da8bc34,2024-11-14,Supermarché J0,Frozen Pizza,367.0,122.67,Vancouver
c97e0564-f0f7-4218-af01-fba9f705ea04,2024-06-04,Centre E5,Orange Juice,338.0,49.35,Edmonton
a0f73969-736f-4b26-90cb-694241f2e5c6,2023-08-25,Alimentation D4,Milk,282.0,59.51,Victoria
afd6e1e5-7d1a-44d8-a26d-289100963db7,2023-11-01,Supermarché J0,Tomatoes,357.0,95.27,Vancouver
4d4791cb-2d40-468f-8fbe-469adb725434,2024-12-04,Épicerie B2,Eggs,201.0,120.81,Montreal
cdd5e342-1694-4f31-be06-ba1fb9ef01e4,2024-12-12,Marché H8,Orange Juice,243.0,67.31,Halifax
06da3ef4-ab64-4efe-9700-c1b472e96e40,2023-06-27,Marché C3,Ice Cream,303.0,67.88,Winnipeg
04431038-9951-403f-bdea-b1793c63782a,2024-08-03,Alimentation D4,Milk,171.0,106.44,Quebec City
78365eaf-ab00-4298-b3ad-80d8560874d8,2024-12-23,Supermarché A1,Bananas,153.0,178.22,Edmonton
a49264a0-ab66-4b9f-961b-655770d4a4fc,2024-05-31,Marché C3,Milk,367.0,134.19,Toronto
01aecdc8-4ef4-418e-9dc6-e39ad7baf622,2024-01-19,Marché H8,Bananas,259.0,174.02,Calgary
aafb1f3d-8b3d-4b67-b207-e74d0cc51fa3,2024-01-14,Supermarché J0,Coffee,210.0,151.14,Toronto
aa424f28-cf6d-4b54-81cb-d23c61053b6e,2024-05-05,Boutique G7,Apples,247.0,23.14,Toronto
0894c254-433d-4b5a-be73-5a52114d7f0d,2023-03-28,Supermarché A1,Milk,359.0,55.3,Vancouver
7d31c35a-1949-4782-82f3-f60bedfe6079,2024-01-16,Magasin F6,Coffee,253.0,160.92,Victoria
4da0f7d1-2593-4a5a-adb8-4514094c8507,2024-11-30,Épicerie B2,Eggs,244.0,147.72,Quebec City
1b2c0ce8-e1b6-4939-82f0-824ca8f2b3d7,2023-07-24,Alimentation D4,Cheese,376.0,46.99,Montreal
d5ede54d-1dc0-454a-bf98-81a2999adb32,2023-03-03,Magasin F6,Yogurt,203.0,149.26,Edmonton
de366e90-7d6b-43c8-afb2-ccf3941e2f6e,2024-08-16,Épicerie I9,Ground Beef,332.0,120.62,Victoria
ddd9525f-6243-49d1-8005-fed194198bc7,2023-09-06,Alimentation D4,Apples,179.0,186.32,Montreal
f39a2f20-15ec-4e75-975c-3bb3511c346c,2024-07-27,Alimentation D4,Apples,284.0,113.08,Edmonton
185e16f3-03ac-458f-b49b-899e3b158318,2024-04-04,Centre E5,Bananas,274.0,64.04,Toronto
4f2c0151-8145-49bc-8bb4-a1fb613837d8,2023-08-19,Boutique G7,Coffee,263.0,139.54,Edmonton
f7e53185-20c5-46d2-b952-9e2bf84869fa,2024-02-13,Marché C3,Pasta,172.0,138.89,Winnipeg
0dabaac0-5a4e-494b-8bd2-bf79f62b2ce4,2024-06-18,Boutique G7,Frozen Pizza,246.0,95.78,Vancouver
eb2adc56-d9cf-4912-93a6-e02ee2c431cb,2023-04-23,Marché H8,Orange Juice,208.0,106.93,Victoria
602bb3c8-27d6-4538-a510-2aad4068a02b,2024-05-09,Magasin F6,Coffee,220.0,112.1,Quebec City
f8ff0b4f-efe7-485f-a5b2-3d0abd066edc,2023-08-31,Épicerie I9,Pasta,316.0,173.85,Calgary
3a0c9718-9f01-4fe5-90b1-2877c791f3f1,2023-12-15,Alimentation D4,Tomatoes,240.0,123.1,Edmonton
8b8dec06-94a7-4636-a36e-9fa8aa26deb4,2024-11-18,Marché H8,Rice,276.0,165.38,Calgary
8066deaa-b36f-4eea-b852-ce37c50e928a,2024-08-22,Alimentation D4,Eggs,201.0,91.08,Quebec City
2920e68b-0b8a-4514-a353-cf7c635e5304,2024-06-03,Alimentation D4,Ground Beef,187.0,125.29,Toronto
c0e18933-4cd8-4249-bd37-6d83a604894f,2024-07-07,Supermarché A1,Chicken Breast,158.0,131.57,Quebec City
004b68ac-7192-46c2-937c-7e43815f55ce,2023-09-16,Épicerie B2,Coffee,294.0,147.5,Calgary
a7b888d3-d14f-4537-9bd5-3c7790b736af,2024-06-23,Supermarché J0,Bread,244.0,51.97,Edmonton
2743d557-fe7c-45c2-a441-0a554f202848,2023-09-19,Alimentation D4,Cereal,234.0,89.96,Calgary
df95b28e-5543-4483-9249-982d636fd0db,2024-06-14,Alimentation D4,Frozen Pizza,148.0,123.56,Montreal
9b0f1972-d23f-491c-a528-e5514f77ae53,2024-01-21,Marché H8,Yogurt,207.0,111.61,Quebec City
e62e1f49-56a6-48f9-a8e4-59e80d262a46,2023-03-22,Marché C3,Orange Juice,200.0,156.64,Halifax
b1e726f6-96c9-4794-9928-70ec7f21447f,2024-07-20,Magasin F6,Pasta,359.0,50.25,Montreal
ba4935f1-755d-4149-9da3-cc20ee919e3f,2024-10-21,Supermarché A1,Ice Cream,161.0,18.73,Winnipeg
c929c750-9c4d-40c2-a665-8e9539f3829d,2023-08-31,Boutique G7,Milk,202.0,133.62,Ottawa
205abea5-f5b1-4145-a1a6-50930b89c7c0,2023-02-14,Alimentation D4,Pasta,215.0,179.98,Winnipeg
ee17ae4b-7f49-4c6b-b6f3-9ddca5a6dc75,2023-01-30,Magasin F6,Tea,230.0,144.18,Edmonton
42145921-d50c-419f-aad8-6195c3112b0a,2024-02-08,Épicerie B2,Coffee,132.0,22.94,Ottawa
3e2858d2-51c0-48cc-b7c6-03f19020f1e6,2024-09-15,Alimentation D4,Yogurt,287.0,148.37,Edmonton
06ffd81d-6223-4777-9c95-91d57d42a906,2024-08-25,Supermarché A1,Coffee,160.0,102.32,Halifax
662caa7e-9cca-4884-8b83-235b7a4bff9d,2024-10-05,Centre E5,Tea,221.0,70.69,Ottawa
1830366e-b9b3-49f2-9576-046461bfe368,2024-10-26,Boutique G7,Cheese,379.0,79.9,Montreal
ac8fba7d-7eeb-4668-8ac7-b353349acc38,2023-10-31,Magasin F6,Potatoes,121.0,66.55,Toronto
d25603a5-75b7-404c-a389-622c4f9a44b9,2023-09-22,Supermarché A1,Rice,274.0,76.12,Toronto
d0f4d5be-d8ed-4903-8da1-3d42394020b0,2024-12-13,Centre E5,Apples,183.0,98.98,Quebec City
32d180bf-f361-4daf-b1bb-5035b55c4469,2023-12-01,Épicerie I9,Bread,238.0,92.98,Winnipeg
1d7c72c6-c19b-4d0d-895f-b5fe05b55232,2023-03-07,Épicerie B2,Frozen Pizza,277.0,61.75,Montreal
dbad11ef-2895-43ff-9c47-5e7690b50362,2023-02-20,Boutique G7,Orange Juice,359.0,73.23,Victoria
946fdc85-630c-4cf6-b1db-e1622f80123a,2023-05-26,Supermarché A1,Coffee,233.0,157.07,Winnipeg
803ff12a-5ad4-43d7-9210-ed007a6150e5,2023-06-15,Magasin F6,Peanut Butter,230.0,174.15,Edmonton
a41e303e-fb70-4127-aca0-f5c9c02c14e0,2024-05-31,Marché C3,Cheese,276.0,50.87,Toronto
a2a24c9a-1a3c-4a5a-a99b-abddb320f46a,2025-01-09,Épicerie B2,Apples,277.0,54.78,Winnipeg
861e7d0b-f565-41c2-89a4-869de9b9e295,2024-11-25,Marché C3,Peanut Butter,189.0,151.5,Vancouver
6688fe6e-a773-4cb8-abeb-1098abdc6518,2024-04-25,Centre E5,Coffee,374.0,62.24,Winnipeg
b160b609-68ae-4dae-8321-d83b40afd1df,2023-05-29,Magasin F6,Coffee,153.0,57.86,Quebec City
6dfd8909-bb59-418f-b5dd-cacb5242ccf6,2023-06-28,Épicerie B2,Cheese,252.0,73.32,Quebec City
13132f47-4a38-4219-885d-60a920df0b7b,2023-08-21,Centre E5,Tea,259.0,94.09,Halifax
fef8a4a0-05c1-4dc2-8c8a-4842753dba4e,2023-12-19,Épicerie B2,Bread,303.0,62.76,Quebec City
b07cbbd6-75bf-4c03-b03a-6d3b8ffc837e,2024-01-04,Centre E5,Peanut Butter,139.0,163.32,Ottawa
e3eeb8d9-e04c-4c63-8776-dc8065ed0833,2023-02-24,Épicerie B2,Eggs,324.0,182.42,Vancouver
883d9099-bf43-4354-8e07-6d244571c012,2024-04-22,Supermarché J0,Ground Beef,231.0,70.11,Montreal
7030f5aa-0625-4848-861c-c3dd1f50015b,2023-07-26,Supermarché A1,Bananas,218.0,180.16,Ottawa
ca1dc693-5ef6-4889-85c7-0977fddc0215,2023-07-03,Centre E5,Apples,140.0,86.19,Halifax
9e040b28-ae19-4b88-b962-18dc7b3aed20,2023-08-19,Épicerie B2,Yogurt,237.0,170.99,Victoria
4a18ab49-cad9-4f2e-a1c5-71e767a17058,2024-01-27,Épicerie B2,Cheese,250.0,92.69,Winnipeg
f1c2a5b8-e279-4d18-983f-edf7f878bc0d,2024-04-19,Épicerie I9,Coffee,134.0,83.43,Winnipeg
6730b439-2103-4286-8589-bea7023d1851,2024-06-05,Supermarché A1,Frozen Pizza,186.0,92.44,Victoria
914ad0d5-20bf-4425-9934-2be144f9e293,2024-07-19,Épicerie B2,Milk,334.0,25.79,Toronto
c3162cd8-a608-4e42-8c13-348a40b4a1c5,2024-05-26,Alimentation D4,Apples,124.0,40.15,Victoria
936711c9-2872-4e29-8bdf-4e7cb49ea899,2024-07-27,Marché C3,Pasta,242.0,18.78,Victoria
5f2d02b0-9747-41a6-9cb5-32548d015d1b,2023-01-30,Boutique G7,Potatoes,231.0,153.1,Ottawa
135e046e-36fc-4a88-91a7-0aa512fb2fc7,2024-10-31,Épicerie B2,Yogurt,355.0,82.6,Winnipeg
f3d10564-278c-44e0-a30b-61fae6520803,2024-01-08,Marché H8,Cereal,346.0,19.9,Victoria
9373dd14-9f4c-4e00-a2a4-cb0f212c5cc7,2025-01-13,Supermarché J0,Milk,133.0,117.97,Ottawa
8c6b68df-fcf3-4f7e-86d6-b4949c167aaa,2024-07-13,Supermarché A1,Rice,205.0,32.08,Winnipeg
f3bfe566-2d02-4365-a876-c014c7f217a1,2023-06-23,Épicerie I9,Milk,320.0,100.41,Quebec City
7cc147f1-ec86-403d-ac2c-dc5c214a3fd9,2023-07-28,Marché C3,Peanut Butter,303.0,121.11,Edmonton
4892fb44-8909-46ba-8124-8edee7887aee,2024-02-10,Épicerie I9,Yogurt,223.0,113.21,Victoria
1a369ef0-e57a-4dff-8279-ea00330008f8,2023-11-11,Supermarché J0,Potatoes,338.0,127.77,Toronto
ea0645f3-9047-4fae-b1b6-8690f8acf779,2024-07-03,Supermarché J0,Eggs,282.0,122.05,Ottawa
1a819b99-7a97-45d2-83eb-56a017cb48c3,2024-11-04,Marché C3,Tomatoes,143.0,93.06,Toronto
291a4ea0-cf84-40f0-b7a8-d68d86d0f804,2024-09-30,Boutique G7,Rice,316.0,74.76,Victoria
0091ae98-dfc2-461f-8f75-580eabc1426d,2023-07-15,Centre E5,Ground Beef,145.0,82.74,Edmonton
2c079ef8-ce05-4a91-81a6-c88a54600294,2023-11-19,Épicerie B2,Rice,178.0,93.1,Ottawa
6bb7d7ec-f88d-4297-95e1-b6c9d0e6d057,2023-08-22,Supermarché A1,Milk,271.0,37.25,Quebec City
8b5171de-a168-4f41-9cac-ae93fc4af54c,2024-03-20,Marché H8,Cheese,199.0,73.41,Toronto
973ef564-3d72-46b0-ab90-0114d5d53b2e,2024-06-18,Épicerie B2,Ice Cream,183.0,51.06,Edmonton
b9aa616c-4fd1-4bb6-aeea-17deca03874d,2023-11-04,Épicerie I9,Ice Cream,244.0,108.98,Halifax
20d15a5b-6980-49af-b643-2c19a47dc27c,2023-07-08,Boutique G7,Rice,203.0,59.09,Calgary
ad73d27c-33f0-4da9-8ac1-410d8538f472,2024-08-26,Épicerie I9,Chicken Breast,121.0,116.0,Winnipeg
4a8ce54d-ee8b-4b06-9125-bcbce2ef5056,2024-01-23,Alimentation D4,Cheese,206.0,82.3,Halifax
43477ec5-78f1-49ab-ae09-cc3d1c366c76,2024-04-18,Marché C3,Bread,164.0,105.73,Winnipeg
bad475f0-e14c-462a-a68a-88b6efb9d14a,2024-02-05,Boutique G7,Ground Beef,333.0,26.46,Edmonton
20ba1c08-e5bf-479d-87c9-b18dcd83cf06,2024-05-07,Boutique G7,Cereal,227.0,122.81,Winnipeg
9b9a5832-1285-4547-accf-781fde946bbd,2023-09-23,Boutique G7,Peanut Butter,203.0,36.88,Edmonton
1f4afd30-707a-43f2-b62a-e219b00b003f,2024-06-16,Boutique G7,Cereal,278.0,49.6,Vancouver
772be4f3-c3b0-48b8-aac9-abd56fd9dd90,2023-08-30,Supermarché A1,Tomatoes,143.0,101.37,Quebec City
45cfba43-efc5-4a93-a65f-fd65b2cd4655,2023-06-18,Boutique G7,Potatoes,237.0,22.51,Winnipeg
0ada05e4-3726-4897-b47e-a81fe8aa3c8b,2024-06-04,Supermarché A1,Tomatoes,373.0,154.86,Ottawa
02e55e4b-0e1d-40d5-9b42-ba6995d9c0df,2023-07-05,Épicerie I9,Cheese,342.0,87.6,Calgary
6bc6b654-929c-4edb-bc32-07574f4e10e7,2023-11-23,Supermarché J0,Pasta,195.0,26.2,Calgary
69c0665b-5588-4bce-9c24-9ce8008b8871,2023-04-13,Supermarché A1,Tea,192.0,70.38,Edmonton
fba54489-2896-48dc-80b7-2013492efe8e,2024-10-13,Supermarché J0,Apples,254.0,72.56,Quebec City
3cd00e6c-04f9-4aaf-81dd-cce17e3ac935,2024-11-03,Épicerie B2,Orange Juice,244.0,120.73,Calgary
4ac98bb3-75fb-49a0-ae65-2307115ca7dd,2024-12-08,Épicerie I9,Apples,361.0,109.17,Vancouver
aca7e550-ab59-4670-a910-3b485fc59949,2024-02-23,Boutique G7,Bananas,224.0,151.78,Calgary
132fa243-1c14-46b6-8a3b-b41408593bd7,2024-03-12,Boutique G7,Frozen Pizza,209.0,33.09,Edmonton
5cb37d79-18af-4128-baaf-91a4fa4dade3,2024-08-25,Épicerie I9,Peanut Butter,356.0,107.18,Vancouver
2352cad8-26ca-4f67-bea5-9374206eed8f,2024-03-01,Supermarché J0,Apples,167.0,39.27,Quebec City
61853dc8-5a91-4b39-ac15-f8d71add7018,2023-05-10,Boutique G7,Coffee,295.0,102.61,Edmonton
b6f47d04-d1d1-407b-93cc-8086887af9d2,2024-12-25,Épicerie I9,Rice,172.0,22.06,Vancouver
678110a1-62bc-4d90-a8da-7c422c8a3f30,2023-10-14,Supermarché A1,Ground Beef,305.0,177.55,Edmonton
dbca6866-ecf2-4060-a5a9-1d61120c91e0,2023-02-21,Boutique G7,Tomatoes,120.0,46.23,Toronto
b15c6c39-fe2d-4e24-9216-41e8de877f5c,2023-10-10,Boutique G7,Apples,225.0,50.36,Quebec City
8a062b93-791c-4cd5-8820-c2eed04c05dd,2024-09-26,Alimentation D4,Bread,255.0,116.33,Winnipeg
a808292d-575a-4088-b633-64b0348d4b70,2023-07-23,Marché H8,Eggs,211.0,66.64,Montreal
32c9d3d6-d33a-49cc-989e-eb8bf3aff408,2024-04-29,Centre E5,Potatoes,363.0,150.98,Quebec City
ac4a18d0-9995-4e05-8d76-84dccc55c4bc,2024-03-03,Marché H8,Ice Cream,302.0,177.91,Toronto
43adf647-f844-4b2e-9b84-54a6fd933589,2023-02-28,Supermarché J0,Eggs,235.0,29.52,Victoria
e1c66a8e-2e1f-4e66-971b-00e67d869873,2023-04-02,Marché H8,Coffee,273.0,164.25,Ottawa
a9cb5583-0727-4e67-8dcc-565956eefc26,2024-05-27,Supermarché J0,Bananas,354.0,72.26,Montreal
ed46cc02-052f-4bea-a132-5c577d32e560,2024-05-10,Boutique G7,Tomatoes,212.0,67.71,Winnipeg
24effddc-a81a-4ed0-a445-3b4211716e4f,2023-10-13,Centre E5,Eggs,275.0,163.18,Toronto
9b2527b3-2837-4350-87aa-a4433f752ed5,2023-10-02,Boutique G7,Bread,317.0,50.59,Victoria
70c154f0-a13a-44a3-a7c5-86068079ac9a,2023-06-02,Supermarché J0,Chicken Breast,241.0,135.87,Toronto
7af164f7-9136-495f-86f4-d14a9315393e,2024-04-13,Supermarché A1,Pasta,222.0,129.06,Victoria
0dd2380b-d2d8-46cc-aae5-3520e7ad279d,2024-01-11,Épicerie B2,Potatoes,245.0,35.7,Winnipeg
b05682c8-186b-4067-b9a3-86eec037618a,2023-05-14,Alimentation D4,Bread,208.0,160.13,Quebec City
b464ff7d-f956-45f2-a544-0c51890a7aa8,2023-12-29,Marché C3,Cheese,187.0,151.43,Victoria
8fb1bf9b-3258-4809-b1ad-58a42306e018,2023-07-09,Alimentation D4,Cereal,137.0,25.7,Toronto
9163d8a6-23d6-48a1-a24b-8377b5771ab1,2023-03-23,Supermarché A1,Rice,297.0,147.48,Ottawa
80e918f3-4199-4e81-9f22-04fc2f72d700,2023-02-15,Supermarché A1,Apples,180.0,108.05,Vancouver
58404df2-05da-49d5-818f-cb26e4206a17,2024-11-17,Épicerie I9,Ice Cream,267.0,129.63,Winnipeg
7759a5e0-ed40-4223-833c-09cf83ed8c5b,2023-12-25,Centre E5,Bread,201.0,173.29,Montreal
a93bd21a-2297-4505-b0ac-508c95702ae2,2024-11-16,Alimentation D4,Ground Beef,350.0,115.54,Halifax
d2b9cde6-e447-4d82-94b8-e1fd95acc858,2024-01-13,Boutique G7,Cereal,419.0,55.34,Vancouver
3d80ec79-eb7c-4e85-a7af-21d02c2f9aba,2023-03-28,Centre E5,Tea,247.0,22.19,Halifax
bc517acd-4e98-49a9-909f-01154c700c90,2024-04-10,Magasin F6,Milk,263.0,50.39,Calgary
bf154a9e-22f7-4231-8b0f-123b0c68ba7f,2024-08-20,Épicerie I9,Coffee,265.0,54.53,Calgary
307fbc5a-9abd-439d-aac8-241686e1a165,2023-09-01,Épicerie B2,Apples,324.0,18.46,Victoria
3b8455a7-ebe0-4d2e-9a7f-3f935ae1591c,2024-01-06,Magasin F6,Frozen Pizza,363.0,30.72,Montreal
1a8063e2-dc8c-43ac-8bf3-9f02c6d8b1e1,2023-10-10,Épicerie I9,Ice Cream,190.0,117.65,Winnipeg
a406d130-c6b5-4c80-82a3-777d93723312,2023-11-19,Boutique G7,Cheese,176.0,20.24,Ottawa
c2a625d7-f3a2-4b2e-9d84-d3fd993c021e,2025-01-20,Marché C3,Eggs,299.0,126.13,Calgary
c3509f55-37bb-4dea-953f-a3e4487183af,2024-05-05,Alimentation D4,Eggs,187.0,74.92,Ottawa
de8b28db-607a-4346-8f0c-0d40945630a5,2023-05-20,Alimentation D4,Frozen Pizza,164.0,149.94,Edmonton
bf44d2a8-bc54-4f8e-bcf5-4b02a5aac072,2023-02-08,Centre E5,Pasta,225.0,28.07,Halifax
a207f2d7-90fb-4fb6-8369-c287e2f302e8,2024-01-10,Magasin F6,Eggs,136.0,49.82,Winnipeg
5e7c4e95-cdce-4a90-8320-32ae7fa19b1d,2024-04-10,Supermarché J0,Bread,288.0,137.98,Victoria
ce84f4b7-3981-4f8b-afd4-5b039303476c,2023-03-17,Marché H8,Tomatoes,314.0,119.27,Montreal
bcfd1c66-3d9a-44a9-b841-cb825eac2721,2024-06-08,Alimentation D4,Cereal,337.0,144.48,Ottawa
74c17503-f719-4272-9713-00d7c34ab72f,2024-12-23,Alimentation D4,Peanut Butter,243.0,146.87,Quebec City
bb62ee46-85db-476b-a8ec-ea9e33cc4de3,2023-10-06,Épicerie B2,Bread,377.0,21.63,Winnipeg
8619fe8d-1a01-48dd-8aba-e756822975f0,2024-10-06,Boutique G7,Potatoes,125.0,52.83,Victoria
c0e9682c-2611-41f5-af88-aebaf17ef12b,2023-07-05,Marché C3,Milk,161.0,69.55,Toronto
8a56499e-0578-4f25-9669-80ef03f5a4c1,2023-11-25,Marché H8,Frozen Pizza,203.0,112.61,Winnipeg
ceed7c8f-087d-46b1-aced-a778d6e524b4,2024-06-30,Alimentation D4,Tea,370.0,24.26,Montreal
c90f39ac-e158-4702-99b4-ae8b172b6241,2025-01-29,Centre E5,Ground Beef,131.0,16.68,Vancouver
e8583b36-3ab6-4fd4-940a-5e7716afd259,2023-05-06,Boutique G7,Cheese,156.0,20.02,Quebec City
f67fe75a-3958-42e7-a92d-94a4201382f2,2023-09-04,Magasin F6,Bananas,127.0,98.35,Calgary
7ce775cb-1b4d-4f21-bdb3-c6170332280a,2024-07-23,Centre E5,Potatoes,277.0,46.53,Edmonton
78b1aef0-4b17-4d92-b85b-2e53180f304a,2024-12-10,Marché H8,Potatoes,289.0,150.05,Ottawa
ca728055-3db9-47b4-933f-554f7cf0dec9,2024-09-13,Alimentation D4,Yogurt,282.0,42.31,Winnipeg
c40920a8-0ddf-464c-9843-afa325650138,2023-12-18,Boutique G7,Apples,281.0,69.31,Halifax
c655e5fe-7ffd-462b-b9ff-12da28954b72,2024-11-02,Marché C3,Potatoes,271.0,130.3,Vancouver
88f1a729-1723-45f5-9587-91b113854564,2024-11-01,Supermarché A1,Pasta,293.0,133.64,Calgary
3432e4e1-29c0-4390-bbc0-2158d4eac2a5,2023-03-30,Supermarché A1,Yogurt,221.0,30.4,Montreal
54fa09e4-5c0d-415c-98fc-d6aa82f16e2f,2024-08-01,Marché C3,Ground Beef,358.0,106.1,Montreal
ed5a36de-d733-4f30-8438-c759e005f08f,2023-11-06,Alimentation D4,Rice,150.0,33.81,Vancouver
82fed38e-a34c-460e-9186-2e721daa279d,2023-03-16,Centre E5,Bananas,362.0,23.11,Victoria
13ea8684-b253-48af-9fe5-b6d1854df315,2023-05-10,Alimentation D4,Peanut Butter,193.0,164.9,Winnipeg
fe493b8e-92dc-4fc3-871a-fd4432a36a13,2024-02-29,Supermarché A1,Ground Beef,240.0,166.49,Edmonton
4d90d56a-c507-4c24-b078-cb17292055bc,2024-12-18,Épicerie B2,Pasta,202.0,93.71,Calgary
e1a5df76-8880-4d39-a3b4-58067babc2d0,2024-03-21,Magasin F6,Tea,250.0,28.48,Winnipeg
